6.060000000000000000e+02
6.060000000000000000e+02
6.090000000000000000e+02
6.170000000000000000e+02
6.135000000000000000e+02
6.382500000000000000e+02
6.500000000000000000e+02
6.540000000000000000e+02
6.570000000000000000e+02
6.590000000000000000e+02
6.610000000000000000e+02
6.610000000000000000e+02
